Herd,Subspecies,Case #,Lab,Metadata file,Date sampled,Genotypes received,File,ID NAME,ID,Sample,BMS1117,BMS1117_2,TGLA53,TGLA53_2,BMC4214,BMC4214_2
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004963784,1076,,91,91,136,136,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004963864,938,,89,89,136,138,175,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004964118,927,,89,89,136,136,185,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004964175,793,,91,91,136,136,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004964183,1012,,89,91,134,138,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004964795,794,,91,91,138,138,175,175
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004964955,970,,91,93,136,138,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004965198,795,,91,91,136,138,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004965714,912,,89,91,136,136,175,179
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004966174,1112,,89,91,136,138,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004966477,1009,,89,91,136,136,175,179
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004968665,1075,,91,91,136,138,179,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004969715,890,,91,91,134,136,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004969892,965,,89,91,136,140,179,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004970246,961,,89,91,138,138,179,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004970312,796,,89,91,142,142,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004970351,797,,91,91,134,136,181,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004971212,1074,,89,93,134,142,179,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004971275,1013,,89,91,134,138,175,191
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004972493,866,,91,93,136,138,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004972758,943,,89,91,136,136,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004973051,930,,91,91,136,136,175,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004973538,950,,91,93,136,136,179,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004974191,964,,89,89,136,136,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004975999,939,,91,91,134,138,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004976189,798,,91,93,138,138,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004976611,921,,89,91,136,136,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004976646,1060,,91,91,136,136,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004976657,867,,89,91,136,136,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004976919,1025,,91,91,136,136,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004977137,1085,,89,91,138,138,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004978079,1016,,91,91,136,138,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004978611,799,,89,91,136,136,179,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004978619,1045,,91,91,138,138,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004978624,929,,89,89,136,138,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004978648,868,,89,91,134,138,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004979514,971,,91,91,136,136,179,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004979707,800,,89,91,136,138,179,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004980343,945,,89,91,136,138,175,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004980390,916,,89,91,136,136,175,179
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004980630,801,,89,91,136,138,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004980773,802,,89,91,136,136,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004981504,935,,91,91,136,136,175,179
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004981939,1106,,89,89,138,138,179,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004982806,803,,91,93,138,140,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004982935,767,,91,91,136,138,187,191
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004982968,1071,,89,91,136,136,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004983031,913,,91,91,136,138,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004983232,941,,91,91,136,136,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004983738,804,,91,93,134,138,175,179
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004983785,914,,91,91,134,136,175,181
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004983824,1059,,89,91,136,138,175,179
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004983985,951,,89,93,136,138,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004984187,953,,89,91,136,136,179,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004984397,869,,89,91,138,138,175,179
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004984614,952,,91,91,134,138,179,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004984961,1058,,89,91,134,138,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004984969,805,,91,91,136,136,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004985083,870,,89,91,136,136,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004985173,1026,,91,91,136,138,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004985404,1047,,91,91,136,136,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004986323,1061,,89,93,134,136,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004986369,806,,89,89,138,138,175,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004986393,1057,,89,91,134,136,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004986635,1064,,91,91,136,138,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004986790,981,,91,91,136,136,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004987107,807,,89,91,136,138,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004987361,933,,89,91,136,136,179,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004987733,1053,,89,91,134,138,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004987812,808,,89,91,136,138,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004988400,949,,91,93,136,138,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004988747,977,,89,91,136,136,179,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004988804,809,,91,91,136,136,187,191
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004990104,1031,,91,91,136,136,179,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004990355,810,,91,91,136,136,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004990847,1022,,91,91,136,138,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004990881,925,,91,91,136,136,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004991044,811,,89,89,136,138,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004991062,881,,89,89,136,140,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004991291,1042,,89,91,136,138,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004991301,871,,89,91,136,138,179,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004991404,1063,,89,89,136,136,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004991508,1110,,89,91,136,136,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004991650,1050,,89,91,134,136,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004991983,969,,89,91,136,136,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004992574,922,,89,91,134,142,179,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004993397,812,,89,91,136,136,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004993459,1088,,89,91,136,138,175,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004993486,967,,91,91,136,136,175,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004993566,813,,91,91,138,138,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004994185,1093,,91,91,136,136,175,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004994371,872,,89,91,136,138,179,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004994520,880,,91,91,136,138,175,175
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004995598,918,,89,91,136,138,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004995710,1103,,89,91,138,138,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004996857,814,,89,91,136,136,179,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004997164,947,,91,91,134,138,185,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004997293,873,,89,91,136,138,175,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004997297,936,,89,91,136,136,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004998370,815,,91,91,134,138,185,191
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004998783,816,,91,91,136,138,179,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004998810,817,,89,91,136,136,179,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004998830,1055,,89,89,136,136,179,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004998891,940,,91,91,136,136,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002004999112,896,,91,91,136,138,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005000236,818,,91,91,136,136,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005000398,1095,,91,91,136,138,175,175
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005000409,911,,89,91,138,138,179,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005000428,887,,89,89,136,138,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005000450,1056,,91,91,136,136,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005000472,1086,,91,91,134,138,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005000480,919,,89,91,136,138,175,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005000586,1084,,89,91,138,138,175,191
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005686004,900,,91,93,136,138,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005715301,924,,91,91,136,138,185,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005729224,1077,,91,91,136,136,179,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005732341,1104,,91,91,136,136,175,179
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005740182,1054,,89,89,136,138,175,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005740468,975,,91,91,136,138,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005741887,819,,89,91,134,136,175,179
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005742320,1107,,89,91,136,136,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005744706,1079,,89,91,136,136,181,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005744718,980,,91,91,136,138,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005745470,959,,91,91,136,136,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005745476,820,,89,91,134,136,175,175
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005745703,888,,89,91,136,136,175,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005745994,821,,91,91,134,136,181,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005746140,1101,,91,91,136,138,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005746596,822,,91,91,136,136,181,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005747521,1043,,91,91,136,136,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005748287,874,,91,91,136,138,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005748907,898,,91,91,136,136,187,191
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005749245,823,,89,91,136,136,179,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005749693,1081,,91,91,136,136,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005751183,1072,,91,91,136,136,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005751426,824,,89,91,136,136,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005751610,957,,91,91,134,138,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005751866,942,,89,91,136,138,179,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005752433,825,,89,91,136,136,175,179
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005752611,1029,,91,91,136,136,175,175
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005752739,826,,89,91,136,136,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005752853,875,,89,91,136,140,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005752915,1087,,89,91,136,136,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005753007,827,,91,91,136,136,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005753104,1032,,89,91,136,138,185,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005755271,960,,91,91,136,138,175,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005755502,978,,89,89,136,136,179,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005755514,1005,,91,93,136,136,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005755548,899,,89,91,136,138,175,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005755907,907,,91,91,134,140,175,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005756102,1073,,89,91,136,136,175,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005756446,894,,91,91,136,136,181,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005756580,828,,91,91,136,138,187,191
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005757053,891,,91,91,136,136,175,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005758493,901,,89,91,134,138,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005758691,955,,89,89,136,138,179,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005758939,1066,,89,91,136,136,179,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005758982,829,,89,91,136,136,179,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005759235,944,,89,91,136,136,187,191
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005759255,876,,91,91,136,138,175,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005759333,830,,91,91,136,136,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005759338,1111,,89,91,136,136,179,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005759544,1051,,91,91,136,136,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005759922,1108,,89,91,136,136,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005760005,831,,91,91,136,136,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005760384,1096,,89,91,136,138,181,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005762866,886,,89,91,136,136,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005762955,1092,,89,89,138,138,179,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005763081,832,,91,91,134,138,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005763605,926,,89,91,134,136,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005764663,1099,,89,91,136,138,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005764945,833,,89,91,138,138,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005764993,908,,91,91,136,142,179,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005765516,1094,,89,91,136,138,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005765825,834,,89,91,136,136,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005766197,835,,89,91,136,136,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005767401,1037,,89,91,136,138,185,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005767485,836,,89,91,136,136,179,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005769427,883,,89,91,136,138,179,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005769516,837,,89,91,136,138,175,179
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005769617,1098,,91,91,136,136,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005770070,934,,91,91,138,138,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005770232,1024,,91,91,138,138,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005770273,966,,91,91,136,136,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005772626,1023,,91,91,136,138,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005772871,904,,89,91,136,136,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005773050,974,,91,91,136,138,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005773363,755,,91,91,134,136,175,175
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005775234,1100,,89,91,136,138,175,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005775671,838,,91,91,134,136,175,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005775947,1067,,91,91,136,136,187,191
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005776029,902,,89,91,136,136,175,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005776077,963,,91,91,136,136,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005776365,932,,91,91,138,140,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005776368,877,,89,91,136,138,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005777536,1097,,91,91,136,138,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005777716,1116,,91,93,136,138,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005777913,839,,89,91,138,142,187,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005777976,1065,,91,93,136,136,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005778949,937,,89,89,136,136,179,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005778975,840,,91,91,136,136,175,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005779330,841,,89,91,136,136,175,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005782469,842,,91,91,136,138,175,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005782529,905,,89,89,136,138,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005783118,931,,91,91,134,136,185,187
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005787686,843,,89,91,138,138,185,191
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005788473,844,,91,91,136,136,175,185
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005788743,1006,,91,91,134,136,175,181
GNP,plains,,Davis,,,2022,MASTER_GNP bison_genetic data,989002005791182,845,,89,91,136,138,175,187
